,filenames,split,group
2824,COCO_train2014_000000471606,train,0
2825,COCO_train2014_000000471927,train,0
2826,COCO_train2014_000000471936,train,0
2827,COCO_train2014_000000471987,train,0
2828,COCO_train2014_000000472024,train,0
2829,COCO_train2014_000000472234,train,0
2830,COCO_train2014_000000472432,test,0
2831,COCO_train2014_000000472519,train,0
2832,COCO_train2014_000000473125,train,0
2833,COCO_train2014_000000473256,train,0
2834,COCO_train2014_000000473375,train,0
2835,COCO_train2014_000000473587,train,0
2836,COCO_train2014_000000473746,train,0
2837,COCO_train2014_000000473912,train,0
2838,COCO_train2014_000000474268,train,0
2839,COCO_train2014_000000474601,train,0
2840,COCO_train2014_000000474709,train,0
2841,COCO_train2014_000000474725,train,0
2842,COCO_train2014_000000474769,train,0
2843,COCO_train2014_000000474777,train,0
2844,COCO_train2014_000000474869,train,0
2845,COCO_train2014_000000474984,train,0
2846,COCO_train2014_000000475056,test,0
2847,COCO_train2014_000000475177,valid,0
2848,COCO_train2014_000000475546,train,0
2849,COCO_train2014_000000475621,test,0
2850,COCO_train2014_000000475839,test,0
2851,COCO_train2014_000000476032,train,0
2852,COCO_train2014_000000476106,train,0
2853,COCO_train2014_000000476341,train,0
2854,COCO_train2014_000000476342,valid,0
2855,COCO_train2014_000000476447,train,0
2856,COCO_train2014_000000476553,train,0
2857,COCO_train2014_000000477440,test,0
2858,COCO_train2014_000000477759,train,0
2859,COCO_train2014_000000477852,train,0
2860,COCO_train2014_000000477861,valid,0
2861,COCO_train2014_000000477892,train,0
2862,COCO_train2014_000000478080,valid,0
2863,COCO_train2014_000000478152,test,0
2864,COCO_train2014_000000478502,train,0
2865,COCO_train2014_000000478845,test,0
2866,COCO_train2014_000000479095,train,0
2867,COCO_train2014_000000479172,train,0
2868,COCO_train2014_000000479288,train,0
2869,COCO_train2014_000000479332,train,0
2870,COCO_train2014_000000479461,train,0
2871,COCO_train2014_000000479550,train,0
2872,COCO_train2014_000000479880,train,0
2873,COCO_train2014_000000480180,valid,0
2874,COCO_train2014_000000480243,train,0
2875,COCO_train2014_000000480411,train,0
2876,COCO_train2014_000000480595,train,0
2877,COCO_train2014_000000480630,train,0
2878,COCO_train2014_000000480779,train,0
2879,COCO_train2014_000000480908,train,0
2880,COCO_train2014_000000481002,train,0
2881,COCO_train2014_000000481014,train,0
2882,COCO_train2014_000000481200,train,0
2883,COCO_train2014_000000481306,train,0
2884,COCO_train2014_000000481549,train,0
2885,COCO_train2014_000000482251,train,0
2886,COCO_train2014_000000482332,train,0
2887,COCO_train2014_000000482748,train,0
2888,COCO_train2014_000000482810,test,0
2889,COCO_train2014_000000483496,train,0
2890,COCO_train2014_000000483699,valid,0
2891,COCO_train2014_000000483952,train,0
2892,COCO_train2014_000000484108,train,0
2893,COCO_train2014_000000485248,valid,0
2894,COCO_train2014_000000485267,valid,0
2895,COCO_train2014_000000485387,train,0
2896,COCO_train2014_000000485755,train,0
2897,COCO_train2014_000000485947,train,0
2898,COCO_train2014_000000486193,train,0
2899,COCO_train2014_000000486503,train,0
2900,COCO_train2014_000000487058,valid,0
2901,COCO_train2014_000000487145,train,0
2902,COCO_train2014_000000487696,test,0
2903,COCO_train2014_000000487927,train,0
2904,COCO_train2014_000000487941,valid,0
2905,COCO_train2014_000000488072,test,0
2906,COCO_train2014_000000488243,train,0
2907,COCO_train2014_000000488261,train,0
2908,COCO_train2014_000000488408,train,0
2909,COCO_train2014_000000488432,train,0
2910,COCO_train2014_000000488480,train,0
2911,COCO_train2014_000000488510,train,0
2912,COCO_train2014_000000488583,test,0
2913,COCO_train2014_000000488707,train,0
2914,COCO_train2014_000000488889,train,0
2915,COCO_train2014_000000488964,train,0
2916,COCO_train2014_000000488980,train,0
2917,COCO_train2014_000000488990,train,0
2918,COCO_train2014_000000489453,test,0
2919,COCO_train2014_000000489734,test,0
2920,COCO_train2014_000000490102,train,0
2921,COCO_train2014_000000490112,test,0
2922,COCO_train2014_000000490129,train,0
2923,COCO_train2014_000000490268,train,0
2924,COCO_train2014_000000491577,train,0
2925,COCO_train2014_000000492178,train,0
2926,COCO_train2014_000000492261,test,0
2927,COCO_train2014_000000492298,valid,0
2928,COCO_train2014_000000492321,test,0
2929,COCO_train2014_000000492417,valid,0
2930,COCO_train2014_000000492550,train,0
2931,COCO_train2014_000000492659,train,0
2932,COCO_train2014_000000493294,train,0
2933,COCO_train2014_000000493416,train,0
2934,COCO_train2014_000000493468,valid,0
2935,COCO_train2014_000000493482,train,0
2936,COCO_train2014_000000493570,train,0
2937,COCO_train2014_000000493760,test,0
2938,COCO_train2014_000000493811,train,0
2939,COCO_train2014_000000493829,test,0
2940,COCO_train2014_000000493983,train,0
2941,COCO_train2014_000000494019,train,0
2942,COCO_train2014_000000494032,train,0
2943,COCO_train2014_000000494285,train,0
2944,COCO_train2014_000000494309,train,0
2945,COCO_train2014_000000494391,train,0
2946,COCO_train2014_000000494617,train,0
2947,COCO_train2014_000000494764,train,0
2948,COCO_train2014_000000494811,train,0
2949,COCO_train2014_000000495043,test,0
2950,COCO_train2014_000000495489,train,0
2951,COCO_train2014_000000495523,train,0
2952,COCO_train2014_000000495580,valid,0
2953,COCO_train2014_000000495592,train,0
2954,COCO_train2014_000000495665,train,0
2955,COCO_train2014_000000495722,train,0
2956,COCO_train2014_000000495769,train,0
2957,COCO_train2014_000000495840,train,0
2958,COCO_train2014_000000496009,train,0
2959,COCO_train2014_000000496040,train,0
2960,COCO_train2014_000000496269,train,0
2961,COCO_train2014_000000496322,train,0
2962,COCO_train2014_000000496399,train,0
2963,COCO_train2014_000000496404,train,0
2964,COCO_train2014_000000496617,train,0
2965,COCO_train2014_000000496673,train,0
2966,COCO_train2014_000000496793,train,0
2967,COCO_train2014_000000497033,train,0
2968,COCO_train2014_000000497050,train,0
2969,COCO_train2014_000000497261,train,0
2970,COCO_train2014_000000497393,train,0
2971,COCO_train2014_000000497402,train,0
2972,COCO_train2014_000000497591,train,0
2973,COCO_train2014_000000497610,valid,0
2974,COCO_train2014_000000497709,train,0
2975,COCO_train2014_000000497768,train,0
2976,COCO_train2014_000000498204,valid,0
2977,COCO_train2014_000000498525,valid,0
2978,COCO_train2014_000000498645,train,0
2979,COCO_train2014_000000498795,valid,0
2980,COCO_train2014_000000499179,train,0
2981,COCO_train2014_000000499305,test,0
2982,COCO_train2014_000000499396,train,0
2983,COCO_train2014_000000499408,train,0
2984,COCO_train2014_000000499799,train,0
2985,COCO_train2014_000000499952,train,0
2986,COCO_train2014_000000499978,train,0
2987,COCO_train2014_000000500135,train,0
2988,COCO_train2014_000000500281,test,0
2989,COCO_train2014_000000501110,train,0
2990,COCO_train2014_000000501381,valid,0
2991,COCO_train2014_000000501549,test,0
2992,COCO_train2014_000000502183,train,0
2993,COCO_train2014_000000502212,train,0
2994,COCO_train2014_000000502324,train,0
2995,COCO_train2014_000000502508,train,0
2996,COCO_train2014_000000502564,train,0
2997,COCO_train2014_000000502670,train,0
2998,COCO_train2014_000000503021,train,0
2999,COCO_train2014_000000503448,train,0
3000,COCO_train2014_000000503488,train,0
3001,COCO_train2014_000000503653,train,0
3002,COCO_train2014_000000503717,train,0
3003,COCO_train2014_000000504006,train,0
3004,COCO_train2014_000000504027,train,0
3005,COCO_train2014_000000504216,test,0
3006,COCO_train2014_000000504534,train,0
3007,COCO_train2014_000000504560,train,0
3008,COCO_train2014_000000504616,train,0
3009,COCO_train2014_000000504850,train,0
3010,COCO_train2014_000000505104,train,0
3011,COCO_train2014_000000505128,train,0
3012,COCO_train2014_000000505160,train,0
3013,COCO_train2014_000000505347,train,0
3014,COCO_train2014_000000505420,valid,0
3015,COCO_train2014_000000505949,train,0
3016,COCO_train2014_000000505962,train,0
3017,COCO_train2014_000000506341,train,0
3018,COCO_train2014_000000506598,train,0
3019,COCO_train2014_000000506631,train,0
3020,COCO_train2014_000000506641,train,0
3021,COCO_train2014_000000506710,train,0
3022,COCO_train2014_000000506838,train,0
3023,COCO_train2014_000000506920,valid,0
3024,COCO_train2014_000000506955,train,0
3025,COCO_train2014_000000507520,train,0
3026,COCO_train2014_000000507570,train,0
3027,COCO_train2014_000000507996,test,0
3028,COCO_train2014_000000508053,train,0
3029,COCO_train2014_000000508055,train,0
3030,COCO_train2014_000000508071,train,0
3031,COCO_train2014_000000508192,train,0
3032,COCO_train2014_000000508269,valid,0
3033,COCO_train2014_000000508878,train,0
3034,COCO_train2014_000000508896,train,0
3035,COCO_train2014_000000509030,train,0
3036,COCO_train2014_000000509365,train,0
3037,COCO_train2014_000000509706,train,0
3038,COCO_train2014_000000509712,test,0
3039,COCO_train2014_000000510004,train,0
3040,COCO_train2014_000000510239,train,0
3041,COCO_train2014_000000510359,train,0
3042,COCO_train2014_000000510594,valid,0
3043,COCO_train2014_000000511357,train,0
3044,COCO_train2014_000000511668,train,0
3045,COCO_train2014_000000511689,valid,0
3046,COCO_train2014_000000511789,test,0
3047,COCO_train2014_000000511848,train,0
3048,COCO_train2014_000000511866,test,0
3049,COCO_train2014_000000512100,train,0
3050,COCO_train2014_000000512152,train,0
3051,COCO_train2014_000000512375,train,0
3052,COCO_train2014_000000512380,train,0
3053,COCO_train2014_000000512436,train,0
3054,COCO_train2014_000000512583,train,0
3055,COCO_train2014_000000512723,valid,0
3056,COCO_train2014_000000512734,valid,0
3057,COCO_train2014_000000513093,train,0
3058,COCO_train2014_000000513174,test,0
3059,COCO_train2014_000000513482,valid,0
3060,COCO_train2014_000000513531,train,0
3061,COCO_train2014_000000513618,valid,0
3062,COCO_train2014_000000513806,valid,0
3063,COCO_train2014_000000513998,train,0
3064,COCO_train2014_000000514393,train,0
3065,COCO_train2014_000000514732,train,0
3066,COCO_train2014_000000514749,train,0
3067,COCO_train2014_000000514839,train,0
3068,COCO_train2014_000000514939,train,0
3069,COCO_train2014_000000515186,test,0
3070,COCO_train2014_000000515572,train,0
3071,COCO_train2014_000000515815,train,0
3072,COCO_train2014_000000516084,train,0
3073,COCO_train2014_000000516273,train,0
3074,COCO_train2014_000000516297,train,0
3075,COCO_train2014_000000516365,valid,0
3076,COCO_train2014_000000516500,test,0
3077,COCO_train2014_000000516595,train,0
3078,COCO_train2014_000000516620,train,0
3079,COCO_train2014_000000516774,train,0
3080,COCO_train2014_000000517182,test,0
3081,COCO_train2014_000000517198,train,0
3082,COCO_train2014_000000517246,test,0
3083,COCO_train2014_000000517305,train,0
3084,COCO_train2014_000000517313,test,0
3085,COCO_train2014_000000517468,train,0
3086,COCO_train2014_000000517882,train,0
3087,COCO_train2014_000000517941,valid,0
3088,COCO_train2014_000000518108,train,0
3089,COCO_train2014_000000518351,train,0
3090,COCO_train2014_000000518462,train,0
3091,COCO_train2014_000000518517,train,0
3092,COCO_train2014_000000518626,test,0
3093,COCO_train2014_000000518649,valid,0
3094,COCO_train2014_000000518819,train,0
3095,COCO_train2014_000000519188,valid,0
3096,COCO_train2014_000000519273,valid,0
3097,COCO_train2014_000000519617,train,0
3098,COCO_train2014_000000519768,valid,0
3099,COCO_train2014_000000519895,train,0
3100,COCO_train2014_000000521048,train,0
3101,COCO_train2014_000000521218,train,0
3102,COCO_train2014_000000521709,train,0
3103,COCO_train2014_000000521865,train,0
3104,COCO_train2014_000000522350,train,0
3105,COCO_train2014_000000522534,train,0
3106,COCO_train2014_000000522834,train,0
3107,COCO_train2014_000000522862,valid,0
3108,COCO_train2014_000000522946,train,0
3109,COCO_train2014_000000523037,train,0
3110,COCO_train2014_000000523224,train,0
3111,COCO_train2014_000000523306,train,0
3112,COCO_train2014_000000523332,train,0
3113,COCO_train2014_000000523349,train,0
3114,COCO_train2014_000000523357,valid,0
3115,COCO_train2014_000000524069,valid,0
3116,COCO_train2014_000000524118,train,0
3117,COCO_train2014_000000524189,test,0
3118,COCO_train2014_000000524255,test,0
3119,COCO_train2014_000000524297,train,0
3120,COCO_train2014_000000524401,train,0
3121,COCO_train2014_000000524522,train,0
3122,COCO_train2014_000000524551,train,0
3123,COCO_train2014_000000524594,train,0
3124,COCO_train2014_000000525012,train,0
3125,COCO_train2014_000000525075,valid,0
3126,COCO_train2014_000000525124,train,0
3127,COCO_train2014_000000525450,valid,0
3128,COCO_train2014_000000526203,train,0
3129,COCO_train2014_000000526458,test,0
3130,COCO_train2014_000000526968,train,0
3131,COCO_train2014_000000527092,train,0
3132,COCO_train2014_000000527229,train,0
3133,COCO_train2014_000000527250,train,0
3134,COCO_train2014_000000527299,train,0
3135,COCO_train2014_000000527493,train,0
3136,COCO_train2014_000000527858,train,0
3137,COCO_train2014_000000528345,train,0
3138,COCO_train2014_000000528374,train,0
3139,COCO_train2014_000000528452,train,0
3140,COCO_train2014_000000528493,train,0
3141,COCO_train2014_000000528562,valid,0
3142,COCO_train2014_000000528712,valid,0
3143,COCO_train2014_000000528906,valid,0
3144,COCO_train2014_000000529229,train,0
3145,COCO_train2014_000000529258,train,0
3146,COCO_train2014_000000529273,test,0
3147,COCO_train2014_000000529308,train,0
3148,COCO_train2014_000000529340,train,0
3149,COCO_train2014_000000529545,valid,0
3150,COCO_train2014_000000529661,train,0
3151,COCO_train2014_000000530248,train,0
3152,COCO_train2014_000000530284,train,0
3153,COCO_train2014_000000530386,train,0
3154,COCO_train2014_000000530686,test,0
3155,COCO_train2014_000000530690,valid,0
3156,COCO_train2014_000000530743,train,0
3157,COCO_train2014_000000530796,test,0
3158,COCO_train2014_000000530869,train,0
3159,COCO_train2014_000000530904,train,0
3160,COCO_train2014_000000531236,valid,0
3161,COCO_train2014_000000531333,valid,0
3162,COCO_train2014_000000531450,test,0
3163,COCO_train2014_000000531459,valid,0
3164,COCO_train2014_000000531647,train,0
3165,COCO_train2014_000000531659,train,0
3166,COCO_train2014_000000532115,test,0
3167,COCO_train2014_000000532132,valid,0
3168,COCO_train2014_000000532227,test,0
3169,COCO_train2014_000000532342,test,0
3170,COCO_train2014_000000532605,train,0
3171,COCO_train2014_000000532623,valid,0
3172,COCO_train2014_000000532627,train,0
3173,COCO_train2014_000000532711,train,0
3174,COCO_train2014_000000532799,test,0
3175,COCO_train2014_000000533134,train,0
3176,COCO_train2014_000000533315,train,0
3177,COCO_train2014_000000533686,train,0
3178,COCO_train2014_000000533888,valid,0
3179,COCO_train2014_000000534034,train,0
3180,COCO_train2014_000000534195,valid,0
3181,COCO_train2014_000000534448,train,0
3182,COCO_train2014_000000534676,test,0
3183,COCO_train2014_000000534681,train,0
3184,COCO_train2014_000000534896,train,0
3185,COCO_train2014_000000534954,valid,0
3186,COCO_train2014_000000535042,train,0
3187,COCO_train2014_000000535212,train,0
3188,COCO_train2014_000000535265,valid,0
3189,COCO_train2014_000000535464,train,0
3190,COCO_train2014_000000535706,train,0
3191,COCO_train2014_000000535871,train,0
3192,COCO_train2014_000000535899,train,0
3193,COCO_train2014_000000536214,train,0
3194,COCO_train2014_000000536241,test,0
3195,COCO_train2014_000000536419,train,0
3196,COCO_train2014_000000536437,train,0
3197,COCO_train2014_000000536553,train,0
3198,COCO_train2014_000000536728,train,0
3199,COCO_train2014_000000536776,train,0
3200,COCO_train2014_000000537326,train,0
3201,COCO_train2014_000000537367,train,0
3202,COCO_train2014_000000537996,valid,0
3203,COCO_train2014_000000538007,test,0
3204,COCO_train2014_000000538308,train,0
3205,COCO_train2014_000000538875,train,0
3206,COCO_train2014_000000539072,train,0
3207,COCO_train2014_000000539247,test,0
3208,COCO_train2014_000000539335,train,0
3209,COCO_train2014_000000539358,test,0
3210,COCO_train2014_000000539378,train,0
3211,COCO_train2014_000000539418,train,0
3212,COCO_train2014_000000539449,train,0
3213,COCO_train2014_000000539665,train,0
3214,COCO_train2014_000000539737,valid,0
3215,COCO_train2014_000000539977,valid,0
3216,COCO_train2014_000000540211,test,0
3217,COCO_train2014_000000540799,train,0
3218,COCO_train2014_000000541082,valid,0
3219,COCO_train2014_000000541529,valid,0
3220,COCO_train2014_000000541531,valid,0
3221,COCO_train2014_000000541702,train,0
3222,COCO_train2014_000000541832,valid,0
3223,COCO_train2014_000000542033,train,0
3224,COCO_train2014_000000542450,train,0
3225,COCO_train2014_000000542484,train,0
3226,COCO_train2014_000000542506,train,0
3227,COCO_train2014_000000543058,train,0
3228,COCO_train2014_000000543407,train,0
3229,COCO_train2014_000000543466,valid,0
3230,COCO_train2014_000000543470,train,0
3231,COCO_train2014_000000543515,train,0
3232,COCO_train2014_000000543573,valid,0
3233,COCO_train2014_000000543657,train,0
3234,COCO_train2014_000000543689,test,0
3235,COCO_train2014_000000543747,train,0
3236,COCO_train2014_000000543841,train,0
3237,COCO_train2014_000000543911,train,0
3238,COCO_train2014_000000543996,train,0
3239,COCO_train2014_000000544169,train,0
3240,COCO_train2014_000000544220,train,0
3241,COCO_train2014_000000544384,train,0
3242,COCO_train2014_000000544561,valid,0
3243,COCO_train2014_000000545072,train,0
3244,COCO_train2014_000000545165,test,0
3245,COCO_train2014_000000545253,train,0
3246,COCO_train2014_000000545351,train,0
3247,COCO_train2014_000000545573,train,0
3248,COCO_train2014_000000545841,train,0
3249,COCO_train2014_000000545874,train,0
3250,COCO_train2014_000000545950,valid,0
3251,COCO_train2014_000000546295,test,0
3252,COCO_train2014_000000546401,train,0
3253,COCO_train2014_000000547089,train,0
3254,COCO_train2014_000000547247,train,0
3255,COCO_train2014_000000547351,train,0
3256,COCO_train2014_000000547417,valid,0
3257,COCO_train2014_000000547449,train,0
3258,COCO_train2014_000000547846,train,0
3259,COCO_train2014_000000547960,train,0
3260,COCO_train2014_000000548010,test,0
3261,COCO_train2014_000000548067,train,0
3262,COCO_train2014_000000548544,train,0
3263,COCO_train2014_000000548564,train,0
3264,COCO_train2014_000000548822,test,0
3265,COCO_train2014_000000549115,train,0
3266,COCO_train2014_000000549426,train,0
3267,COCO_train2014_000000549471,test,0
3268,COCO_train2014_000000549506,train,0
3269,COCO_train2014_000000549978,test,0
3270,COCO_train2014_000000549988,train,0
3271,COCO_train2014_000000550147,train,0
3272,COCO_train2014_000000550617,train,0
3273,COCO_train2014_000000550652,train,0
3274,COCO_train2014_000000551099,valid,0
3275,COCO_train2014_000000551172,train,0
3276,COCO_train2014_000000551464,train,0
3277,COCO_train2014_000000551522,train,0
3278,COCO_train2014_000000551553,train,0
3279,COCO_train2014_000000551590,train,0
3280,COCO_train2014_000000551630,valid,0
3281,COCO_train2014_000000551647,train,0
3282,COCO_train2014_000000551701,train,0
3283,COCO_train2014_000000552052,train,0
3284,COCO_train2014_000000552199,train,0
3285,COCO_train2014_000000552380,train,0
3286,COCO_train2014_000000552446,train,0
3287,COCO_train2014_000000552721,train,0
3288,COCO_train2014_000000553149,train,0
3289,COCO_train2014_000000553299,valid,0
3290,COCO_train2014_000000553455,train,0
3291,COCO_train2014_000000553774,train,0
3292,COCO_train2014_000000553975,test,0
3293,COCO_train2014_000000554003,test,0
3294,COCO_train2014_000000554171,train,0
3295,COCO_train2014_000000554301,test,0
3296,COCO_train2014_000000554778,train,0
3297,COCO_train2014_000000554943,train,0
3298,COCO_train2014_000000554992,train,0
3299,COCO_train2014_000000555034,train,0
3300,COCO_train2014_000000555143,train,0
3301,COCO_train2014_000000555206,train,0
3302,COCO_train2014_000000555254,test,0
3303,COCO_train2014_000000555311,train,0
3304,COCO_train2014_000000555534,test,0
3305,COCO_train2014_000000555577,train,0
3306,COCO_train2014_000000555583,train,0
3307,COCO_train2014_000000555631,train,0
3308,COCO_train2014_000000555654,train,0
3309,COCO_train2014_000000556039,train,0
3310,COCO_train2014_000000556065,train,0
3311,COCO_train2014_000000556418,valid,0
3312,COCO_train2014_000000556547,train,0
3313,COCO_train2014_000000556617,train,0
3314,COCO_train2014_000000556620,train,0
3315,COCO_train2014_000000556824,valid,0
3316,COCO_train2014_000000557045,train,0
3317,COCO_train2014_000000557118,train,0
3318,COCO_train2014_000000557236,train,0
3319,COCO_train2014_000000557251,test,0
3320,COCO_train2014_000000558020,train,0
3321,COCO_train2014_000000558291,train,0
3322,COCO_train2014_000000558412,test,0
3323,COCO_train2014_000000558851,train,0
3324,COCO_train2014_000000559107,train,0
3325,COCO_train2014_000000559194,train,0
3326,COCO_train2014_000000559760,valid,0
3327,COCO_train2014_000000559891,train,0
3328,COCO_train2014_000000560359,train,0
3329,COCO_train2014_000000560372,valid,0
3330,COCO_train2014_000000560495,train,0
3331,COCO_train2014_000000560573,train,0
3332,COCO_train2014_000000560885,train,0
3333,COCO_train2014_000000560943,train,0
3334,COCO_train2014_000000560969,train,0
3335,COCO_train2014_000000561203,train,0
3336,COCO_train2014_000000561251,train,0
3337,COCO_train2014_000000561406,train,0
3338,COCO_train2014_000000561616,test,0
3339,COCO_train2014_000000561913,train,0
3340,COCO_train2014_000000561950,train,0
3341,COCO_train2014_000000562124,train,0
3342,COCO_train2014_000000562217,train,0
3343,COCO_train2014_000000562428,train,0
3344,COCO_train2014_000000562575,train,0
3345,COCO_train2014_000000562596,test,0
3346,COCO_train2014_000000562850,train,0
3347,COCO_train2014_000000562911,test,0
3348,COCO_train2014_000000563356,test,0
3349,COCO_train2014_000000563396,train,0
3350,COCO_train2014_000000563628,train,0
3351,COCO_train2014_000000563779,test,0
3352,COCO_train2014_000000564183,train,0
3353,COCO_train2014_000000564339,train,0
3354,COCO_train2014_000000564705,train,0
3355,COCO_train2014_000000564976,train,0
3356,COCO_train2014_000000565444,train,0
3357,COCO_train2014_000000565546,valid,0
3358,COCO_train2014_000000565684,valid,0
3359,COCO_train2014_000000565714,train,0
3360,COCO_train2014_000000565740,test,0
3361,COCO_train2014_000000565939,test,0
3362,COCO_train2014_000000566419,valid,0
3363,COCO_train2014_000000566938,train,0
3364,COCO_train2014_000000567085,train,0
3365,COCO_train2014_000000567124,test,0
3366,COCO_train2014_000000567240,test,0
3367,COCO_train2014_000000567268,train,0
3368,COCO_train2014_000000567827,valid,0
3369,COCO_train2014_000000568311,train,0
3370,COCO_train2014_000000568420,train,0
3371,COCO_train2014_000000568462,train,0
3372,COCO_train2014_000000568471,train,0
3373,COCO_train2014_000000568566,test,0
3374,COCO_train2014_000000568884,train,0
3375,COCO_train2014_000000568952,train,0
3376,COCO_train2014_000000569062,train,0
3377,COCO_train2014_000000569298,train,0
3378,COCO_train2014_000000569347,train,0
3379,COCO_train2014_000000569479,train,0
3380,COCO_train2014_000000569747,train,0
3381,COCO_train2014_000000569867,train,0
3382,COCO_train2014_000000570225,train,0
3383,COCO_train2014_000000570343,train,0
3384,COCO_train2014_000000570458,train,0
3385,COCO_train2014_000000570567,train,0
3386,COCO_train2014_000000571125,train,0
3387,COCO_train2014_000000571245,train,0
3388,COCO_train2014_000000571343,train,0
3389,COCO_train2014_000000571563,train,0
3390,COCO_train2014_000000571661,train,0
3391,COCO_train2014_000000571747,train,0
3392,COCO_train2014_000000571895,train,0
3393,COCO_train2014_000000571946,test,0
3394,COCO_train2014_000000572348,train,0
3395,COCO_train2014_000000572680,train,0
3396,COCO_train2014_000000572926,train,0
3397,COCO_train2014_000000573107,train,0
3398,COCO_train2014_000000573284,valid,0
3399,COCO_train2014_000000573529,train,0
3400,COCO_train2014_000000573913,train,0
3401,COCO_train2014_000000573949,test,0
3402,COCO_train2014_000000574215,train,0
3403,COCO_train2014_000000574299,train,0
3404,COCO_train2014_000000574456,train,0
3405,COCO_train2014_000000574812,valid,0
3406,COCO_train2014_000000575133,valid,0
3407,COCO_train2014_000000575310,train,0
3408,COCO_train2014_000000575361,train,0
3409,COCO_train2014_000000575590,train,0
3410,COCO_train2014_000000575601,valid,0
3411,COCO_train2014_000000575664,train,0
3412,COCO_train2014_000000575743,train,0
3413,COCO_train2014_000000575842,train,0
3414,COCO_train2014_000000575949,test,0
3415,COCO_train2014_000000575997,valid,0
3416,COCO_train2014_000000576187,train,0
3417,COCO_train2014_000000576630,train,0
3418,COCO_train2014_000000576689,valid,0
3419,COCO_train2014_000000576849,train,0
3420,COCO_train2014_000000577087,train,0
3421,COCO_train2014_000000577240,train,0
3422,COCO_train2014_000000577343,train,0
3423,COCO_train2014_000000577358,train,0
3424,COCO_train2014_000000577378,test,0
3425,COCO_train2014_000000577558,train,0
3426,COCO_train2014_000000577592,train,0
3427,COCO_train2014_000000577613,test,0
3428,COCO_train2014_000000577653,train,0
3429,COCO_train2014_000000577876,train,0
3430,COCO_train2014_000000577879,train,0
3431,COCO_train2014_000000577907,train,0
3432,COCO_train2014_000000577940,train,0
3433,COCO_train2014_000000577982,train,0
3434,COCO_train2014_000000578103,train,0
3435,COCO_train2014_000000578197,train,0
3436,COCO_train2014_000000578231,train,0
3437,COCO_train2014_000000578295,valid,0
3438,COCO_train2014_000000578369,train,0
3439,COCO_train2014_000000578533,train,0
3440,COCO_train2014_000000578714,train,0
3441,COCO_train2014_000000578770,train,0
3442,COCO_train2014_000000578841,test,0
3443,COCO_train2014_000000579095,test,0
3444,COCO_train2014_000000579271,train,0
3445,COCO_train2014_000000579920,valid,0
3446,COCO_train2014_000000579947,train,0
3447,COCO_train2014_000000580706,train,0
3448,COCO_train2014_000000580732,train,0
3449,COCO_train2014_000000580741,train,0
3450,COCO_train2014_000000581009,valid,0
3451,COCO_train2014_000000581124,train,0
3452,COCO_train2014_000000581297,train,0
3453,COCO_train2014_000000581354,valid,0
3454,COCO_train2014_000000581605,train,0
3455,COCO_train2014_000000581709,test,0
3456,COCO_train2014_000000581857,train,0
3457,COCO_train2014_000000581880,train,0
